Account,District,POS,Case Type,Date,Meter Number / Customer Number,Meter Type,Case Details,Action Taken,Error Code,Case Category,Case Severity,Status,Action Owner,Comment,source_year,Categories,FM team member
SCDC,South,Maadi,Maintenance,2020-02-09,20086862,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20077802,ME514-V4,the card inlet house was damaged ,we opened the meter clean the pins of the card inlet house and remove dust of it and it is working,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20308601,ME514-V4,the card inlet house was damaged ,we opened the meter clean the pins of the card inlet house and remove dust of it and it is working,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20307814,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,the card inlet house was damaged and needs to be fixed by the technician,Burned,Hardware,Minor,Done,Factory,Done @ 8 June,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20135964,ME514-V4,the card inlet house was damaged ,we opened the meter clean the pins of the card inlet house and remove dust of it and it is working,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20318253,ME514-V4,the card inlet house was damaged ,we opened the meter clean the pins of the card inlet house and remove dust of it and it is working,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20136930,ME514-V4,the meter has a resistance connected to the current transformer which leads to decrease of bill for the customer,the meter left as it is for SCDC committee to examine it,Abuse,Hardware - Abuse,Minor,Done,Service Management,Done @ 8 June,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20135915,ME514-V4,the meter card inlet house was full of dust and some paper,we fixed the issue by cleaning it,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20308785,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Minor,In Progress,Customer,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20136943,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Minor,Done,Factory,Done @ 8 June,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20082972,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20308721,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20094390,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Maadi,Maintenance,2020-02-09,20413549,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,15 May City,Maintenance,2020-02-09,20390061,ME514-V4,the meter serial number was on the cover  was different from the serial number inserted by MPMS ,we fixed the case using MPMS 3000 and make right the serial number ,Different Meter Number,Meter Issue,Critical,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20308637,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20306736,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20146850,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20084703,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20370475,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20299493,ME514-V4,the meter card inlet house was full of dust and some paper,we cleaned the meter card inlet house and it worked,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20414521,ME514-V4,the meter card inlet house was full of dust and some paper,we cleaned the meter card inlet house and it worked,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20121262,ME514-V4,the meter card inlet house was full of dust and some paper,we cleaned the meter card inlet house and it worked,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20299956,ME514-V4,the meter card inlet house was full of dust and some paper,we cleaned the meter card inlet house and it worked,Card inlet house,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Boulaq,Maintenance,2020-02-10,303258733,ME514-V4,The meter has wrong charging sequence and different from the software,the charging numbers was obtained by the optical connection and it was 14,400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302236865,ME514-V4,The meter has wrong charging sequence and different from the software,the charging numbers was obtained by the optical connection and it was 9,400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302250701,ME514-V4,The meter has wrong charging sequence and different from the software,the charging numbers was obtained by the optical connection and it was 31,400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302215406,ME514-V4,The meter has wrong charging sequence and different from the software,the charging numbers was obtained by the optical connection and it was 12,400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302289393,ME514-V4,The meter has wrong charging sequence and different from the software,the charging numbers was obtained by the optical connection and it was 71,400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302242595,ME514-V4,The technician of SCDC installed the meter wrong and they need to make it right,The software inserted the right meter number ,108,Scdc Request,Minor,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302237320,ME514-V4,The technician of SCDC installed the meter wrong and they need to make it right,The software inserted the right meter number ,108,Scdc Request,Minor,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,302212777,ME514-V4,"The customer card shows up error called ""غير موجود بقاعدة البيانات""",the software team asked for XML but after we did mend card with a charge the problem was solved,Database error,Charging Issue,Major,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20321758,ME514-V4,The meter was abused by the customer as he added a resistance to the current transformer connections which lead to decrease of consumption,the meter will not be fixed and will left as it is to the SCDC committee,Abuse,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20119499,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20155269,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20321328,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20277099,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20102359,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20143601,ME514-V4,The relay of the meter was damaged and needs technician from the factory to maintain,meter will be fixed by factory technician,Relay,Hardware,Minor,In Progress,Customer,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20118624,ME514-V4,The relay of the meter was damaged and needs technician from the factory to maintain,meter will be fixed by factory technician,Relay,Hardware,Minor,In Progress,Customer,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20080757,ME514-V4,The meter was totally broken by their side with lot of component loss ,the meter will not be fixed and advised to be scraped,Broken,Hardware - Scrap,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20287021,ME514-V4,The meter was totally broken by their side with lot of component loss ,the meter will not be fixed and advised to be scraped,Broken,Hardware - Scrap,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20115905,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20171984,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20321271,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20311195,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20128010,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20370848,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20367521,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-02-10,20312107,ME514-V4,SCDC wanted us to check the meter if it is healthy and reset if thou,the meter is healthy and was reset,,Meter Inspection,Minor,Done,Service Management,-,2020,,
